Clothing ID,Age,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,Review Text,Review Length,Rating Segment,Contradiction Type,Is Contradiction,GMM Cluster,Cluster Confidence,Cluster Uncertainty,Segment Name,Age Group,GMM Log Density,Density Anomaly,Low Confidence Anomaly,Age_Extreme,Positive_Feedback_Count_Extreme,Review_Length_Extreme,Extreme Feature Count,Density Rarity Score,Anomaly Score,Final Anomaly,Anomaly Type
986,43,1,0,108,General,Jackets,Jackets,"I generally don't write bad reviews, but there is a real discrepancy between the quality of this kimono and the cost. the design and colors are great, but the fabric is ripping on all the kimonos on the rack in my store where the manufacturer's tag is at the back of the neck. the material is very thin, so there are other small holes beginning throughout the garment. i shop at retailer all the time, and this is not a $98 item of clothing.",84,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,40-49,-9.189339428052662,1,0,0,1,0,1,0.9987652218342843,0.5327159442504755,1,Low GMM Density
862,64,1,0,36,General Petite,Tops,Knits,"Loved the look, fit and styling of this turtleneck. but dry clean only, you have to be kidding?",18,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,60-69,-9.090261398686696,1,0,0,1,0,1,0.9986800647194073,0.532673365693037,1,Low GMM Density
862,23,3,0,38,General Petite,Tops,Knits,I am wearing a medium in the photos and for reference my measurements are 38-30-40. i did not purchase this top.,21,Neutral,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,18-29,-8.871025825799515,1,0,0,1,0,1,0.9986374861619688,0.5326520764143178,1,Low GMM Density
1028,91,2,0,3,General,Bottoms,Jeans,"I love the coh fleetwood jeans, and since i was looking for a pair of not-so-skinny skinny jeans, i thought these would be great. but unlike the fleetwoods, which are a substantial weight denim, these are very soft -- too soft -- and bag out in the first 5 minutes. the style is okay but the fabric makes them unflattering. maybe if you're looking for jeans you can lounge in, these will be for you because they do have the comfort equivalent of sweats.",84,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,70+,-8.824496497434545,1,0,1,0,0,1,0.9985097504896534,0.53258820857816,1,Low GMM Density
1091,63,3,0,82,General,Dresses,Dresses,"I bought this for an upcoming conference and was grateful that it shipped very promptly.

it runs quite large, in my opinion. i'm 5'7"" and about 130-135lbs. the small was huge on me in the chest and shoulders/arms. the stomach also wasn't very fitted. the material is thinner than i expected (you can see through the dress to some extent when you hold it up to the light), but i don't think this is a problem, necessarily. had it been thicker, it probably would be too warm. but you might need a slip",93,Neutral,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,60-69,-8.58904614659484,1,0,0,1,0,1,0.998382014817338,0.5325243407420024,1,Low GMM Density
1077,32,5,1,19,General,Dresses,Dresses,Beautiful design and fit.,4,Positive,Consistent Response,0,5,0.9999999999999947,5.329070518200751e-15,Highly Satisfied Recommenders,30-39,-8.330864302666598,1,0,0,1,0,1,0.9982117005875841,0.5324391836271265,1,Low GMM Density
949,99,4,1,4,General,Tops,Sweaters,"Great quality, i didn't expect the neck to be so wide but it still looks nice.",16,Positive,Consistent Response,0,3,0.9999989474277464,1.0525722535792426e-06,Satisfied Recommenders,70+,-8.180195384423563,1,0,1,0,0,1,0.9980839649152686,0.5323755263054184,1,Low GMM Density
868,60,3,1,12,General,Tops,Knits,This is a super cute tunic - it is simply way too big.,13,Neutral,Consistent Response,0,7,1.0,0.0,Critical but Recommending,60-69,-7.744704418247057,1,0,0,1,0,1,0.9979136506855147,0.5322901586760908,1,Low GMM Density
862,37,1,0,14,General,Tops,Knits,"I second that above review who states ""worst blouse i've ever ordered""",12,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,30-39,-7.47850768060156,1,0,0,1,0,1,0.9977433364557609,0.5322050015612138,1,Low GMM Density
1110,56,3,0,77,General,Dresses,Dresses,"This dress arrived today in such a crumpled and wrinkled state that i was reluctant to even try it on. it is on the large size, but fine if you are looking for a very flowing look. longer at the front than shown in the photograph and i am 5'9"". i am sending it back. it is a pretty fabric, although shinier than expected. i am just not prepared to spend so much time pressing and steam ironing this item every time i want to wear it.",87,Neutral,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,50-59,-7.473167368718467,1,0,0,1,0,1,0.9977007578983224,0.5321837122824945,1,Low GMM Density
975,60,3,0,16,General,Jackets,Jackets,"When i tried it on it looked like a stiff bathrobe. straight, too boxy.",14,Neutral,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,60-69,-7.4333259551356505,1,0,0,1,0,1,0.9976156007834455,0.5321411337250561,1,Low GMM Density
1115,71,3,0,44,General,Jackets,Outerwear,"I thought this would be so clean looking, in a theory/vince. menswear way, but unfortunately the cut of the coat is super unflattering. i waiver between a 2 and a 4 at retailer and erred on the side of caution and went with the 4. the shoulders are way off the mark, sleeves are too long, and the button hits about 3 inches too low. it's just...baggy...in a way that the size itself is not the issue. alas, this is going back, and my search for the perfect coat continues!",90,Neutral,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,70+,-7.414039690963543,1,0,0,1,0,1,0.9974878651111301,0.5320772658888984,1,Low GMM Density
862,27,2,0,20,General,Tops,Knits,This shirt is thin and shapeless. the quality is h&m esque. unflattering. not a fan,15,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,18-29,-7.29056986707597,1,0,0,1,0,1,0.9973175508813762,0.5319921087740215,1,Low GMM Density
1082,42,3,1,8,General,Dresses,Dresses,"Very well made, wonderful fabric. fit perfectly everywhere but the bust.",11,Neutral,Consistent Response,0,7,1.0,0.0,Critical but Recommending,40-49,-7.066847102877434,1,0,0,1,0,1,0.9971046580941838,0.5318856623804252,1,Low GMM Density
634,65,2,0,55,General Petite,Intimate,Lounge,"So i recognized the fact that this dress was likely intended more for lounging than for wearing out and about, but i once had a lot of luck with dresses of this price point (and intent) at retailer, so i had hopes. i was just wanting it to be a great addition for vacations and beach days, but it's honestly so thin i couldn't even see it working that well for that. it's also cut smaller than i was anticipating judging by the way it fits the model; my usual small was way more bodycon than i was anti",99,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,60-69,-6.908720629108073,1,0,0,1,0,1,0.9968917653069914,0.5317792159868291,1,Low GMM Density
862,84,3,1,1,General,Tops,Knits,"I wanted to love this top. the color is wonderful in the pink and the material is silky soft. it is huge though, i am a 34 dd and bought my usual small! i am going to exchange for an xs and am hoping it fits.",46,Neutral,Consistent Response,0,7,1.0,0.0,Critical but Recommending,70+,-6.790638514024607,1,0,1,0,0,1,0.9968066081921144,0.5317366374293906,1,Low GMM Density
1095,70,2,0,42,General,Dresses,Dresses,"Runs small. i'm usually a size sm for retailer clothing (for reference, i'm 5'4, 129lbs, 36b). the tie around the waist of this dress is not a functional tie that you can relax a bit to give yourself more room around the waist. i could not fasten the buttons to close the dress on the size 8. the size 10 fit enough to fasten the buttons but there was a lot of extra fabric and the arm holes were very large. pretty, vibrant colors but size up and be warned of the large armholes.",94,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,70+,-6.733364946270937,1,0,0,1,0,1,0.9967214510772375,0.5316940588719521,1,Low GMM Density
1060,41,3,0,71,General Petite,Bottoms,Pants,"This would be perfect if only it were lined!!!! i have a high waist and hourglass shape so jumpers are very hard to find that fit my body type. this is a perfect fit for my body shape and when on, it looks like a lovely dress. however, it is not lined and the material is very light and ivory so you see everything. you can't wear a slip so that leaves the option of some sort of bodysuit if you don't want to show the world what you have. i am very tired of all of the light colored clothing not bei",103,Neutral,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,40-49,-6.7184013883839135,1,0,0,1,0,1,0.996678872519799,0.5316727695932328,1,Low GMM Density
1082,31,3,1,19,General,Dresses,Dresses,The xxs petite fit great except in bust and shoulder area. i'm a 32a and it was really tight.,19,Neutral,Consistent Response,0,7,1.0,0.0,Critical but Recommending,30-39,-6.587093224922553,1,0,0,1,0,1,0.9964234011751681,0.5315450339209175,1,Low GMM Density
1094,21,3,1,36,General,Dresses,Dresses,"Such quality went in to this dress - it is beautiful. the torso is lined and the tulle is not super poofy at the waist. it is, however, not made for the busty gal. i am a 32 dd, the fabric comes in at the arm pits making for narrow coverage around the chest. also this dress is short waisted, it is almost an empire on me. i wish it worked, as it is lovely. perhaps it will work on the someone super thin? so sad about it!",88,Neutral,Consistent Response,0,7,1.0,0.0,Critical but Recommending,18-29,-6.575291509292661,1,0,0,1,0,1,0.9963808226177298,0.5315237446421982,1,Low GMM Density
839,25,3,1,23,General,Tops,Blouses,"This is a gorgeous top; however, it is very sheer and see through. maybe the fabric would have been better if it was a bit thicker?",26,Neutral,Consistent Response,0,7,1.0,0.0,Critical but Recommending,18-29,-6.478799860187191,1,0,0,1,0,1,0.9962530869454143,0.5314598768060405,1,Low GMM Density
1094,37,2,0,12,General,Dresses,Dresses,Super cute dress but the waist band is very large and bulky.,12,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,30-39,-6.394625008918716,1,0,0,1,0,1,0.9960827727156604,0.5313747196911636,1,Low GMM Density
1002,91,5,1,0,General,Bottoms,Skirts,,0,Positive,Consistent Response,0,4,0.9999938561046822,6.143895317833881e-06,Highly Satisfied Recommenders,70+,-6.379651668008738,1,0,1,0,0,1,0.9959976156007835,0.5313333699127887,1,Low GMM Density
838,73,1,0,19,General,Tops,Blouses,"I was so excited for this to arrive. at the end of last summer, my favorite shirt (you know the kind - dresses up or down with ease - it's your go to for work or a night out with friends) was ruined and i have been searching for the perfect replacement. i thought that this would be a good contender, but i was ever so disppaointed when i opened the bag...

firstly, the base color is not accurately represented in the photograph - in person its more of a peachy off-whte instead of white. still pr",97,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,70+,-6.356818254757343,1,0,0,1,0,1,0.995955037043345,0.5313108518550058,1,Low GMM Density
923,39,3,1,53,General,Tops,Sweaters,"I typically take a m or a l in retailer tops/sweaters, so i ordered one of each, as this has been on back-order for forever. the medium was swimming on me - and i have a very athletic frame, with huge traps and biceps. i could have easily taken this in a small and still had plenty of length in the sleeves - and i have very long arms. 
---------
this sweater is thick and heavy. there's no way here in atlanta it can be worn anytime other than spring and the occasional very, very cool summer night.",98,Neutral,Consistent Response,0,7,1.0,0.0,Critical but Recommending,30-39,-6.341892267023923,1,0,0,1,0,1,0.9959124584859065,0.5312895625762866,1,Low GMM Density
902,47,1,0,13,General,Tops,Fine gauge,This sweater is a dull off white color. it looks old fashioned. don't get.,14,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,40-49,-6.21302642261843,1,0,0,1,0,1,0.9957847228135911,0.5312256947401289,1,Low GMM Density
864,55,3,0,39,General,Tops,Knits,This top has nice quality lace but the layout is strange! it wouldn't stay under my boobs but kept creeping up and looked strange! not for girls with a chest!,30,Neutral,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,50-59,-6.207404047047856,1,0,0,1,0,1,0.9957421442561526,0.5312044054614097,1,Low GMM Density
820,78,3,0,13,General Petite,Tops,Blouses,"I wanted to love this top. i wanted to love it so badly i bought it twice. the design and beading are beautiful, but the sizing is off. as another person mentioned it does run short, but that was not the issue for me. i ordered my usual size in this brand and the arm holes were too tight. because i really love it, i decided to exchange it for a larger size. i did not try it on in the store because i never wear that size, and just assumed the arm holes would be larger. sadly they were not. still",102,Neutral,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,70+,-6.198384807081965,1,0,0,1,0,1,0.9956995656987141,0.5311831161826904,1,Low GMM Density
833,81,2,0,2,General Petite,Tops,Blouses,"Like other reviewers have said, this is very sheer, look at the sleeve in the picture and you'll get an idea of how sheer the body is as well. the material posed challenges for it's creater because one top i tried on in the store had a sleeve that was smaller than the other, tight enough that it would have ripped if i weren't careful. tried on another identical top and the sleeves were a normal somewhat loose fit. bodice portion is much more intense pink in real life. loose, billowy, and perhaps",93,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,70+,-6.15214127769781,1,0,1,0,0,1,0.9956569871412757,0.5311618269039712,1,Low GMM Density
1081,52,2,0,57,General Petite,Dresses,Dresses,I'm 5 feet 120 and hourglass figure. i literally burst out laughing when i opened the package. i ordered my usual small petite. the dress is so short and small you would have to be 4 feet 90 pounds. returning.,40,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,50-59,-6.140644968010417,1,0,0,1,0,1,0.9955718300263987,0.5311192483465327,1,Low GMM Density
1080,42,3,0,8,General,Dresses,Dresses,Not sure what to think! i had great plans for this dress,12,Neutral,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,40-49,-6.1354674525692445,1,0,0,1,0,1,0.9955292514689602,0.5310979590678134,1,Low GMM Density
829,64,3,0,44,General,Tops,Blouses,"I bought the orange in xxs petite, and the cream in the xsp as it did not come in xxs.

i like a swing style, but this is a tent. the material in the cream is fairly sheer, and i found hanging threads that came from suspect seams. the overall effects was being lost in all the fabric. they rather skew old school maternity in summation. mine are going back.",70,Neutral,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,60-69,-6.115805031956043,1,0,0,1,0,1,0.9954440943540833,0.531055380510375,1,Low GMM Density
833,42,3,0,42,General,Tops,Blouses,"Pretty tank, embroidered flowers just as pictured. slightly see through so that a cami would be a must. for the price, should be more of a show stopper...unfortunately just average.",30,Neutral,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,40-49,-6.10859193255965,1,0,0,1,0,1,0.9954015157966448,0.5310340912316558,1,Low GMM Density
1077,35,1,0,28,General,Dresses,Dresses,This dress comes with a built in fupa. literally there is extra material at the lower abdomen that sticks out and is very unflattering.,24,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,30-39,-6.100842421599399,1,0,0,1,0,1,0.9953589372392063,0.5310128019529365,1,Low GMM Density
1078,42,1,0,26,General Petite,Dresses,Dresses,Horrible fit. i do not understand why they but a aline dress with a skin non aline camisole under the dress.,21,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,40-49,-6.081616670639159,1,0,0,1,0,1,0.9952737801243294,0.530970223395498,1,Low GMM Density
1077,32,3,1,8,General Petite,Dresses,Dresses,Dress runs very large. quality is great and the pockets are a great addition.,14,Neutral,Consistent Response,0,7,1.0,0.0,Critical but Recommending,30-39,-6.032394016072887,1,0,0,1,0,1,0.9952312015668909,0.5309489341167788,1,Low GMM Density
854,42,2,0,65,General Petite,Tops,Knits,"What drew me to this shirt was the beautiful silver and gold embroidery on the front. the shirt was folded at the store, which makes sense because if it were hung it up, fewer people would try it on. this shirt is sheer from the front and more sheer in the back. this is what bugs me about so many ""clothes"" that are made these days: they are so cheaply made, so thin with cloth, that you are forced to layer with a camisole or something else in order to wear it in public. i can't wear sheer clothes",99,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,40-49,-5.963050755178882,1,0,0,1,0,1,0.995060887337137,0.5308637770019019,1,Low GMM Density
878,40,2,0,10,General,Tops,Knits,C'mon. the accent is wrong! a simple google search would prevent this.,12,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,40-49,-5.8998980749938745,1,0,0,1,0,1,0.9949331516648215,0.5307999091657442,1,Low GMM Density
883,43,3,0,14,General Petite,Tops,Knits,"Lovely color and sweet top, but the fabric was so itchy i couldn't wear it.",15,Neutral,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,40-49,-5.8808400438938015,1,0,0,1,0,1,0.9948905731073832,0.5307786198870249,1,Low GMM Density
1094,94,1,0,0,General,Dresses,Dresses,Dress just did not fit will around the hips.  also the string belt was defective - basically about to come off.  looks like someone may have wore it and returned it.  was not flattering at all.,36,Negative,Consistent Response,0,2,0.9990697410228164,0.0009302589771835734,Dissatisfied Non-Recommenders,70+,-5.712379381878141,1,0,1,0,0,1,0.994337051860683,0.5306879110591116,1,Low GMM Density
1081,40,1,0,48,General,Dresses,Dresses,"Do not buy this dress for full price. the design looks great but after receiving the dress, the material is made of extremely cheap slinky-ish polyester that you would find at a f21 store. the stitching is horrific and created an uneven ""hump"" on the back seam. just absolutely poor poor quality.",52,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,40-49,-5.809824431670354,1,0,0,1,0,1,0.9945925232053138,0.5306295949359903,1,Low GMM Density
872,59,1,0,15,General Petite,Tops,Knits,Very unflattering and no shape or flair. lots of extra material but no swing or shape. do not recommend.,19,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,50-59,-5.722846002619516,1,0,0,1,0,1,0.9944222089755599,0.5305444378211133,1,Low GMM Density
1094,39,3,0,55,General Petite,Dresses,Dresses,I fell in love with this dress the instant i saw it. but was disappointed when i received it. first was the color. i chose the green and it wasn't what i thought. it was a very unnatural shade of artificial grass. when my husband saw it in the package he thought i had ordered a cheap grass hula skirt. the color was that bad. the fit was the next problem. this dress would have fit nicely if they had just added a side zip and made the top more fitted. the top was loose and that added to the flowy,101,Neutral,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,30-39,-5.691820630349991,1,0,0,1,0,1,0.994251894745806,0.5304592807062364,1,Low GMM Density
1081,52,1,0,43,General,Dresses,Dresses,"I also returned this dress after waiting weeks to received it.  i had high hopes for this dress as i really loved it online but what a disappointment when i got it.  the fabric is made of cheap poly that's shiny, thin, and clingy.  it shows every lump and bump you have.  the zipper at the back won't lay flat and keeps bunching up creating an ugly bump.  the sewing and hemline is uneven.  there wasn't a lot of thought put in in the print placement where the seams was sewn together in the midline",95,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,50-59,-5.66778551170248,1,0,0,1,0,1,0.9941241590734906,0.5303954128700786,1,Low GMM Density
1110,69,1,0,24,General,Dresses,Dresses,"This dress is just very unattractive. it is quite short-waisted, almost empire and so the pockets hit in an odd place. also it is very long - midi length - and the skirt is very wide. the effect is matronly, not cute at all. size-wise it fit true to size and it is a nice medium weight denim and the construction is good.",63,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,60-69,-5.649921758694493,1,0,0,1,0,1,0.9940815805160521,0.5303741235913594,1,Low GMM Density
862,36,1,0,43,General,Tops,Knits,"There were no reviews, it's an ""online exclusive"" and thought it might look good with a nice skirt at an upcoming wedding. the spandex jersey back looks like sweat shirt material. on the white version of this, it is mismatched with an oatmeal color and white that just looks awful. as a busty 36d i was stunned to find myself swimming in a medium. it does not look like the photograph and the sleeve billow out. i feel like this had to have been clipped and tucked in for this photograph. i'm an anth",94,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,30-39,-5.639639976328905,1,0,0,1,0,1,0.9939964234011752,0.530331545033921,1,Low GMM Density
1099,37,3,0,35,General,Dresses,Dresses,"Giving 3.5 stars due to how big this dress runs. i am 5' 118lbs and i was swimming in the xs. it is a beautiful dress, just beware it runs very large.",32,Neutral,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,30-39,-5.378952849045412,1,0,0,1,0,1,0.9931874308098442,0.5299270487382555,1,Low GMM Density
1110,44,3,0,51,General Petite,Dresses,Dresses,I purchased the 0p online and it was so incredibly short on me it wouldn't even serve as a tunic!! it was also so tight in the bust area that i could not pull it down because there is absolutely no give in the material. the berry color was not as bright as it had appeared online but in fact was a very muddled color that seemed to make the material look even more cheap. i would need to size up considerably to have good fit without give in the bust and arms and judging by the structure of the dres,101,Neutral,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,40-49,-5.335540569721358,1,0,0,1,0,1,0.9929319594652133,0.52979931306594,1,Low GMM Density
1094,81,2,0,3,General Petite,Dresses,Dresses,"I really wanted to love this dress. it is absolutely beautiful - the color, design and details. however, whether it is the high neckline or the sleeves, it did nothing for me and made me look kinda frumpy. though i am slender, i have a chest. maybe that was the problem.",51,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,70+,-5.302924354848923,1,0,1,0,0,1,0.9928893809077749,0.5297780237872208,1,Low GMM Density
1092,42,1,0,15,General,Dresses,Dresses,Horrible fit not true to size again aline outside of the dress and a very tight camisole underneath,18,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,40-49,-5.288744842777451,1,0,0,1,0,1,0.9928042237928979,0.5297354452297823,1,Low GMM Density
1028,91,3,0,0,General Petite,Bottoms,Jeans,"These are the very stretchy, almost spongy, type fabric.  i ordered my usual size and they fit me like a sausage skin.  crazy small!!!",24,Neutral,Consistent Response,0,2,0.9987125802385726,0.001287419761427433,Dissatisfied Non-Recommenders,70+,-5.168569962661995,1,0,1,0,0,1,0.9922507025461977,0.5297161685587177,1,Low GMM Density
1077,64,3,1,31,General,Dresses,Dresses,"Very attractive pattern and color. the black is so soft that it seems close to sepia. the length was fine. the fabric, meaning the dress, is quite heavy for not having a lining except just around the bra area---even though the facing didn't successfully substitute for a bra in my opinion. the arm holes are cut in quite a bit so one would have to find the appropriate bra.
the dress runs very large. i ordered an xs petite. it was about 2 inches too large (4 inches total) on either side across the",94,Neutral,Consistent Response,0,7,1.0,0.0,Critical but Recommending,60-69,-5.259136458902233,1,0,0,1,0,1,0.9926764881205825,0.5296715773936246,1,Low GMM Density
1038,29,3,0,42,General Petite,Bottoms,Jeans,"I think you have to have stick legs/legs for days for this style to fit as pictured. i thought i had found the perfect boyfriend jean, but once these babies arrived i was really disappointed. the color is slightly brighter than the picture, which is fine, though i was digging the slightly greyed look.

anyway, these were loose in the waist and crotch and fit snugly everywhere else. i have a fairly athletic build, so it's not uncommon for me to have issues with fit around the calves and thighs,",90,Neutral,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,18-29,-5.253245179674796,1,0,0,1,0,1,0.992633909563144,0.5296502881149053,1,Low GMM Density
1077,42,1,0,13,General,Dresses,Dresses,Nice and colorful dress but runs very oversized. material mutes the colors not as vibrant in person.,17,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,40-49,-5.247697875826846,1,0,0,1,0,1,0.9925913310057055,0.5296289988361861,1,Low GMM Density
986,42,3,0,49,General,Jackets,Jackets,This is super cute and the colors are so vibrant and its thin enough to wear with tanks for the summer but it already had a hole forming in the upper back shoulder.  i guess the material was a little too thin....$98 is a little too much money for something that gets holes so easily!,55,Neutral,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,40-49,-5.239690131931848,1,0,0,1,0,1,0.992548752448267,0.5296077095574668,1,Low GMM Density
1081,28,2,0,42,General,Dresses,Dresses,I purchased this dress for my graduation. the colors are much more intense and bright then they appear online. i'm kind of concerned that i look like a carnival tent. i like the style but the fabric feels cheap for the cost of the dress. the fabric is 100% synthetic.the fit is great. the dress is true to size,59,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,18-29,-5.068701542847414,1,0,0,1,0,1,0.9918674955292515,0.5292670810979591,1,Low GMM Density
1095,57,3,0,38,General,Dresses,Dresses,"1. i'm 5'5"" tall, 140 lbs and 38 (36d) - 32- 40. i'm normally a size 10 in most brands, and in maeve in the past. this dress was too tight across my waist and hips in a size 12, so it runs very slim.

2. this dress is very long waisted, so the top bunched up funny.

3. the horizontal bar in the back is in the wrong place, and will not hide your bra strap.

4. there are bra strap keep loops in the shoulders, but this is an off the shoulder top.

5. the underarms bunched funny.

6. the dress has h",105,Neutral,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,50-59,-5.032506507400527,1,0,0,1,0,1,0.9916546027420591,0.5291606347043629,1,Low GMM Density
1110,61,3,1,14,General,Dresses,Dresses,This is a lovely dress that i would consider to purchase if the dress is lined and the key hole is not deep. tts,24,Neutral,Consistent Response,0,7,1.0,0.0,Critical but Recommending,60-69,-5.023006210918071,1,0,0,1,0,1,0.9915694456271822,0.5291180561469244,1,Low GMM Density
862,46,1,0,37,General,Tops,Knits,"I ordered this top based on the photos. this looked unique and beautiful, plus i've loved past designs by this brand. i thought this would be nice for summer. there isn't a straight-on view of the front of the top for a reason. the model is turned to the side and there is one black flower that stands out below her chest, away from the border of the rest of the flowers. the flower looks kind of like a bee. i believe she is either wearing a size larger or pulling down the top to mask the problem.",98,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,40-49,-5.002637940824194,1,0,0,1,0,1,0.9914417099548667,0.5290541883107667,1,Low GMM Density
818,40,1,0,31,General,Tops,Blouses,"One of the worst shirts i've tried in a long time. i don't know how they managed to give it a little shape on the model. in person it is sleeveless, huge, short and wide.",35,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,40-49,-4.971382368379452,1,0,0,1,0,1,0.9913565528399898,0.5290116097533283,1,Low GMM Density
936,72,3,0,15,General,Tops,Sweaters,"I tried this sweater on in the store. i love the design and was hoping it would look as good on me as it does on the model. first off i should point out that the navy color in the featured photo looks much lighter than the sweater does in person. some of the photos accurately represent how dark the blue is (it almost looks black) but the featured photo shows it more like a medium navy. secondly, anyone looking to purchase should know it is very warm. if you are buying to wear mostly indoors you",97,Neutral,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,70+,-4.9469360897142565,1,0,0,1,0,1,0.9911862386102359,0.5289264526384513,1,Low GMM Density
997,36,2,0,42,General Petite,Bottoms,Skirts,So you're thinking this is a red and black skirt right? nope. it's an obnoxious cherry red netting with cranberry crushed velvet insets overlaid on bright red actual spandex. spandex that shows every wrinkle and panty line. it's really god awful.,41,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,30-39,-4.925486747434011,1,0,0,1,0,1,0.9911010814953589,0.5288838740810128,1,Low GMM Density
1110,57,1,0,31,General Petite,Dresses,Dresses,"I loved the print and fabric of this dress when i first saw it, but trying it on was a very different story! the photo seems to show a wider, more well-defined waist, with just a small amount of ""blousing"" on top, but this was not the case. yes, the waist fit, but it is a narrow band that was covered completely by the hanging over of the ill-fitting top, turning the entire look into a shapeless and very unattractive fit. sadly, this is going right back!",87,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,50-59,-4.913160371873197,1,0,0,1,0,1,0.991015924380482,0.5288412955235744,1,Low GMM Density
1104,35,3,0,43,General,Dresses,Dresses,"I thought this was so cute online, sweet and feminine, but when it arrived and i tried it on in my usual 12p i felt like i had just stepped back into freshman year of highschool - it is very early 90s - not the bohemian i was going for. it is also very high waisted, even for my little 5'1 frame. i truly felt like they pulled this out of someone's closet, dusted it off and said, ta da! as much as i love rachel and monica i have moved on from their clothing :)",96,Neutral,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,30-39,-4.902657173184245,1,0,0,1,0,1,0.990930767265605,0.5287987169661359,1,Low GMM Density
838,74,2,0,14,General,Tops,Blouses,"Beautiful print, however as the previous reviewer mentioned it is very sheer, much sheerer than the product shot shows. i was expecting to be able to wear a nude bra under this without a cami, however my nude bra was completely visible.
the top also ended at the middle of the zipper of my jeans, so much shorter than the tunic length shown, and the bottom half of the sleeves ballooned out much more noticeably in person (the top half of the sleeves are slim, and the bottom half are looser).
over",92,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,70+,-4.85948449727406,1,0,0,1,0,1,0.9907604530358511,0.5287135598512589,1,Low GMM Density
559,73,2,0,14,General,Trend,Trend,"Love the look of this and the fabric, but runs way small. i usually wear a 0. ordered the 0, then 2. just got the 4 and it's still too small. will be returning all 3.",36,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,70+,-4.855271194275229,1,0,0,1,0,1,0.9907178744784126,0.5286922705725396,1,Low GMM Density
