Division Name,Department Name,Class Name,Rating,Recommended IND,Clothing ID
General,Bottoms,Pants,4,1,1191
General,Jackets,Jackets,5,1,966
Initmates,Intimate,Lounge,3,0,616
General,Jackets,Jackets,2,0,966
General,Bottoms,Skirts,3,1,1021
General,Tops,Knits,5,1,862
General,Tops,Knits,5,1,862
General Petite,Tops,Blouses,3,0,840
General,Tops,Knits,5,1,862
General,Tops,Knits,3,1,862
General,Tops,Knits,5,1,862
General,Tops,Knits,5,1,862
General,Dresses,Dresses,5,1,1080
General,Tops,Knits,5,1,862
General,Tops,Knits,5,1,862
General,Tops,Knits,3,0,862
General,Tops,Blouses,2,0,840
General,Dresses,Dresses,5,1,1080
General,Tops,Fine gauge,5,1,918
General,Tops,Fine gauge,5,1,918
Initmates,Intimate,Intimates,5,1,92
General,Dresses,Dresses,5,1,1080
General,Jackets,Outerwear,5,1,1131
General,Dresses,Dresses,4,1,1080
General Petite,Tops,Knits,5,1,862
General,Tops,Fine gauge,5,1,918
General,Tops,Blouses,4,1,840
General Petite,Tops,Knits,2,0,862
General Petite,Tops,Knits,5,1,862
General Petite,Tops,Blouses,4,1,1179
General,Tops,Blouses,5,1,840
General,Tops,Blouses,5,1,840
General,Tops,Fine gauge,5,1,918
General,Tops,Knits,4,1,862
General,Tops,Sweaters,2,0,932
General,Tops,Fine gauge,5,1,918
Initmates,Intimate,Intimates,5,1,714
General Petite,Trend,Trend,2,1,1146
General,Tops,Knits,5,1,862
General,Tops,Fine gauge,5,1,918
General,Dresses,Dresses,5,1,1080
General,Tops,Knits,5,1,862
General,Jackets,Outerwear,4,1,1131
General,Tops,Knits,4,1,862
General,Tops,Fine gauge,4,1,918
General,Tops,Fine gauge,3,0,918
General Petite,Tops,Knits,4,1,862
General,Tops,Blouses,5,1,840
Initmates,Intimate,Intimates,5,1,58
General Petite,Tops,Knits,5,1,862
General,Tops,Blouses,5,1,840
General Petite,Tops,Knits,5,1,862
General Petite,Jackets,Jackets,2,0,978
General Petite,Tops,Knits,3,1,862
General,Tops,Blouses,4,1,840
General,Tops,Blouses,5,1,841
General Petite,Dresses,Dresses,5,1,1080
General Petite,Dresses,Dresses,5,1,1080
General,Tops,Blouses,1,0,840
General Petite,Dresses,Dresses,5,1,1080
General Petite,Tops,Knits,5,1,862
General Petite,Dresses,Dresses,4,1,1080
General Petite,Tops,Knits,5,1,862
General,Tops,Blouses,3,1,840
General Petite,Tops,Knits,5,1,862
General,Tops,Fine gauge,5,1,918
General Petite,Tops,Knits,3,0,862
General,Tops,Fine gauge,5,1,918
General,Tops,Fine gauge,2,0,918
Initmates,Intimate,Sleep,5,1,66
General,Jackets,Outerwear,5,1,1114
Initmates,Intimate,Swim,5,1,240
Initmates,Intimate,Sleep,4,1,66
General,Dresses,Dresses,5,1,1092
General,Dresses,Dresses,4,1,1095
General,Dresses,Dresses,5,1,1092
General,Dresses,Dresses,3,0,1095
General,Jackets,Outerwear,4,1,1114
General,Tops,Blouses,4,1,836
Initmates,Intimate,Swim,4,1,240
General,Tops,Blouses,5,1,836
General,Dresses,Dresses,2,0,1095
General,Dresses,Dresses,4,1,1092
General,Tops,Fine gauge,4,1,895
General,Dresses,Dresses,5,1,1095
General,Dresses,Dresses,5,1,1092
General,Dresses,Dresses,4,1,1095
General,Dresses,Dresses,5,1,1095
General,Dresses,Dresses,5,1,1095
Initmates,Intimate,Swim,4,1,240
General,Dresses,Dresses,3,0,1095
Initmates,Intimate,Swim,4,0,240
Initmates,Intimate,Swim,5,1,240
General,Dresses,Dresses,5,1,1095
General,Dresses,Dresses,4,1,1092
General,Dresses,Dresses,3,0,1092
Initmates,Intimate,Swim,5,1,240
General,Dresses,Dresses,1,0,1094
General,Dresses,Dresses,5,1,1092
General,Dresses,Dresses,4,1,1094
Initmates,Intimate,Swim,5,1,240
General,Dresses,Dresses,5,1,1092
Initmates,Intimate,Swim,5,1,240
General,Bottoms,Skirts,5,1,1009
General Petite,Tops,Knits,5,1,872
General Petite,Dresses,Dresses,5,1,1077
General Petite,Dresses,Dresses,4,1,1077
General Petite,Dresses,Dresses,5,1,1077
General,Bottoms,Skirts,4,1,1006
General Petite,Dresses,Dresses,5,1,1077
General,Dresses,Dresses,5,1,1110
General Petite,Dresses,Dresses,5,1,1077
General Petite,Dresses,Dresses,5,1,1077
General,Dresses,Dresses,5,1,1110
General,Tops,Blouses,4,1,819
General Petite,Dresses,Dresses,5,1,1077
General,Bottoms,Pants,4,1,1060
General Petite,Dresses,Dresses,5,1,1077
General Petite,Dresses,Dresses,5,1,1077
General,Bottoms,Pants,5,1,1060
General,Tops,Blouses,3,1,819
General,Bottoms,Pants,5,1,1060
General,Bottoms,Pants,3,1,1060
General,Bottoms,Pants,4,1,1060
General,Tops,Blouses,5,1,839
General,Tops,Knits,5,1,872
General Petite,Dresses,Dresses,5,1,1077
General,Tops,Knits,5,1,872
General,Tops,Knits,4,1,872
General Petite,Dresses,Dresses,4,0,1077
General,Tops,Knits,4,1,872
General,Dresses,Dresses,5,1,1110
General,Bottoms,Pants,5,1,1060
General,Dresses,Dresses,5,1,1110
General,Dresses,Dresses,2,0,1110
General,Dresses,Dresses,5,1,1110
General,Dresses,Dresses,5,1,1110
General,Tops,Knits,5,1,872
General Petite,Dresses,Dresses,3,0,1077
General,Dresses,Dresses,5,1,1110
General,Tops,Knits,4,1,872
General,Dresses,Dresses,5,1,1110
General,Tops,Knits,4,1,878
General Petite,Dresses,Dresses,5,1,1077
General,Dresses,Dresses,4,1,1110
General,Tops,Blouses,5,1,819
General,Bottoms,Pants,5,1,1060
General,Bottoms,Pants,5,1,1060
Initmates,Intimate,Swim,4,1,679
General Petite,Dresses,Dresses,5,1,1077
General,Tops,Knits,5,1,872
General Petite,Bottoms,Skirts,5,1,1009
General,Tops,Blouses,5,1,819
General,Dresses,Dresses,5,1,1110
General Petite,Bottoms,Skirts,5,1,1009
General,Dresses,Dresses,5,1,1110
General,Bottoms,Pants,5,1,1060
General Petite,Jackets,Jackets,1,0,971
General,Bottoms,Pants,3,1,1060
General,Tops,Blouses,4,1,819
General,Bottoms,Pants,3,0,1060
General,Bottoms,Pants,3,0,1060
General,Bottoms,Shorts,5,1,36
General,Tops,Blouses,2,0,819
General,Dresses,Dresses,5,1,1110
General Petite,Bottoms,Skirts,5,1,1009
General,Tops,Blouses,4,1,819
General Petite,Jackets,Jackets,5,1,971
General,Dresses,Dresses,2,0,1110
General,Dresses,Dresses,5,1,1110
General,Dresses,Dresses,5,1,1110
General,Bottoms,Pants,5,1,1060
General,Tops,Knits,5,1,872
General,Tops,Knits,3,1,872
General,Tops,Knits,5,1,861
Initmates,Intimate,Lounge,3,1,159
General,Tops,Knits,4,1,861
General,Bottoms,Jeans,5,1,1028
General Petite,Jackets,Jackets,4,1,975
General,Tops,Blouses,3,1,819
General Petite,Tops,Sweaters,5,1,936
General,Tops,Blouses,3,1,844
General,Tops,Knits,5,1,855
General,Tops,Knits,5,1,877
General,Tops,Blouses,3,0,844
General Petite,Tops,Knits,5,1,862
Initmates,Intimate,Lounge,4,1,278
General Petite,Tops,Knits,3,1,862
General Petite,Tops,Knits,4,1,862
General,Tops,Blouses,4,1,844
General,Tops,Knits,4,1,861
General,Tops,Knits,3,0,861
General Petite,Tops,Knits,5,1,862
Initmates,Intimate,Lounge,5,1,278
General Petite,Tops,Knits,5,1,862
General Petite,Tops,Sweaters,5,1,936
General,Tops,Knits,5,1,855
General Petite,Jackets,Jackets,5,1,975
General,Tops,Knits,2,0,861
General,Tops,Knits,5,1,861
General,Bottoms,Skirts,4,1,1003
General Petite,Tops,Sweaters,5,1,936
General,Tops,Knits,4,1,855
General,Tops,Knits,5,1,877
General,Tops,Knits,5,1,861
General Petite,Tops,Knits,5,1,862
General,Tops,Knits,2,0,855
General,Tops,Knits,5,1,861
General Petite,Tops,Sweaters,4,1,936
General,Tops,Knits,5,1,861
Initmates,Intimate,Lounge,5,1,278
General Petite,Tops,Knits,5,1,862
Initmates,Intimate,Lounge,4,1,278
General,Tops,Knits,4,1,855
Initmates,Intimate,Lounge,5,1,278
General Petite,Tops,Fine gauge,5,1,907
General,Tops,Knits,5,1,861
General Petite,Tops,Sweaters,5,1,936
General,Tops,Knits,3,1,861
General Petite,Tops,Knits,5,1,862
Initmates,Intimate,Lounge,5,1,278
General,Tops,Blouses,5,1,830
General Petite,Jackets,Jackets,5,1,975
General,Tops,Knits,5,1,855
Initmates,Intimate,Lounge,5,1,278
General Petite,Tops,Knits,3,0,862
General,Tops,Knits,4,1,861
General,Tops,Knits,4,1,877
General,Tops,Knits,4,1,861
General,Tops,Blouses,1,0,844
General,Tops,Blouses,5,1,830
General Petite,Tops,Knits,5,1,862
General,Tops,Blouses,4,1,830
Initmates,Intimate,Lounge,3,1,278
General,Tops,Knits,5,1,877
General Petite,Tops,Knits,5,1,862
General,Tops,Knits,5,1,877
General Petite,Tops,Knits,3,0,868
General,Bottoms,Jeans,5,1,1022
General,Tops,Knits,5,1,861
General,Tops,Blouses,4,1,844
Initmates,Intimate,Lounge,5,1,278
General,Tops,Knits,5,1,855
General,Tops,Knits,1,0,877
General Petite,Tops,Knits,3,0,862
General,Tops,Knits,4,1,861
Initmates,Intimate,Lounge,5,1,278
General Petite,Jackets,Jackets,5,1,975
General,Tops,Knits,3,0,877
General,Tops,Knits,5,1,855
General Petite,Dresses,Dresses,5,1,1110
General,Tops,Knits,5,1,855
General Petite,Tops,Sweaters,5,1,936
Initmates,Intimate,Lounge,5,1,278
General,Tops,Knits,5,1,861
Initmates,Intimate,Lounge,5,1,278
General Petite,Tops,Sweaters,5,1,936
General,Tops,Knits,4,1,855
General,Tops,Knits,5,1,862
General,Tops,Blouses,5,1,830
General,Tops,Knits,5,1,862
General,Bottoms,Skirts,3,1,1003
General,Tops,Sweaters,5,1,938
General,Tops,Knits,5,1,861
General,Tops,Knits,5,1,861
General,Tops,Knits,4,1,861
General,Tops,Knits,2,0,861
General,Tops,Blouses,5,1,850
General Petite,Intimate,Lounge,5,1,419
General,Bottoms,Skirts,5,1,1016
General Petite,Intimate,Lounge,5,1,419
General,Tops,Knits,5,1,861
General Petite,Dresses,Dresses,4,1,1104
General,Tops,Knits,5,1,861
General,Tops,Knits,1,0,861
General,Tops,Knits,2,0,861
General,Tops,Sweaters,5,1,938
General Petite,Dresses,Dresses,3,1,1104
General Petite,Dresses,Dresses,5,1,1104
General,Tops,Knits,2,0,861
General,Tops,Knits,5,1,861
General,Tops,Knits,5,1,861
Initmates,Intimate,Swim,5,1,286
General Petite,Dresses,Dresses,4,1,1104
General,Tops,Knits,2,0,861
General,Tops,Knits,4,1,861
General Petite,Tops,Sweaters,5,1,933
General,Tops,Knits,2,0,861
General Petite,Intimate,Lounge,5,1,419
General,Tops,Knits,1,0,861
General,Tops,Knits,5,1,861
General Petite,Tops,Sweaters,5,1,933
General,Tops,Knits,5,1,861
General Petite,Dresses,Dresses,2,0,1104
General,Tops,Knits,3,1,861
General Petite,Tops,Blouses,3,1,850
General,Tops,Knits,3,1,861
General Petite,Dresses,Dresses,5,1,1104
General,Dresses,Dresses,4,1,1103
General,Tops,Knits,3,1,861
General,Bottoms,Jeans,5,1,1025
General,Tops,Sweaters,5,1,938
General Petite,Intimate,Lounge,5,1,419
General,Tops,Sweaters,5,1,938
General Petite,Tops,Sweaters,5,1,933
General,Tops,Knits,3,0,861
General Petite,Tops,Sweaters,3,1,933
General Petite,Tops,Sweaters,4,1,933
General Petite,Tops,Sweaters,5,1,936
General Petite,Dresses,Dresses,5,1,1110
Initmates,Intimate,Intimates,5,1,43
General,Bottoms,Shorts,5,1,474
General Petite,Tops,Sweaters,5,1,936
General Petite,Tops,Sweaters,4,1,936
General Petite,Tops,Sweaters,4,1,936
Initmates,Intimate,Lounge,5,1,339
General Petite,Tops,Sweaters,5,1,936
General,Tops,Fine gauge,4,1,909
General Petite,Dresses,Dresses,4,1,1104
General Petite,Dresses,Dresses,4,1,1104
General,Tops,Fine gauge,5,1,909
General Petite,Tops,Sweaters,4,1,936
General Petite,Dresses,Dresses,5,1,1110
General Petite,Dresses,Dresses,5,1,1110
General Petite,Dresses,Dresses,1,0,1104
General Petite,Dresses,Dresses,5,1,1104
General Petite,Tops,Sweaters,5,1,936
General,Tops,Fine gauge,3,0,909
General Petite,Tops,Sweaters,5,1,936
General Petite,Tops,Sweaters,5,1,936
General Petite,Dresses,Dresses,4,1,1082
General,Tops,Fine gauge,4,1,909
General Petite,Dresses,Dresses,5,1,1110
General,Tops,Fine gauge,2,0,909
General Petite,Dresses,Dresses,5,1,1110
General,Bottoms,Jeans,5,1,1030
General,Tops,Fine gauge,5,1,909
General Petite,Tops,Sweaters,5,1,936
General Petite,Tops,Sweaters,5,1,936
General Petite,Dresses,Dresses,5,1,1110
General Petite,Tops,Sweaters,5,1,936
General Petite,Tops,Sweaters,3,1,936
General Petite,Tops,Sweaters,5,1,936
General,Jackets,Jackets,5,1,984
General Petite,Dresses,Dresses,2,0,1110
General Petite,Tops,Sweaters,5,1,936
General Petite,Tops,Sweaters,5,1,936
General,Dresses,Dresses,5,1,1110
General,Dresses,Dresses,5,1,1110
General,Dresses,Dresses,5,1,1110
General Petite,Tops,Sweaters,4,1,936
General,Tops,Fine gauge,5,1,909
General Petite,Tops,Sweaters,2,0,936
General,Dresses,Dresses,5,1,1110
General,Tops,Fine gauge,4,1,909
General,Dresses,Dresses,3,0,1110
General Petite,Dresses,Dresses,5,1,1111
General,Tops,Sweaters,3,0,927
General,Bottoms,Shorts,5,0,53
General Petite,Tops,Blouses,5,1,831
General Petite,Tops,Blouses,5,1,831
General Petite,Trend,Trend,3,0,1146
General,Tops,Knits,4,1,860
General Petite,Tops,Blouses,4,1,831
General,Bottoms,Jeans,2,0,1036
General Petite,Dresses,Dresses,5,1,1111
General Petite,Dresses,Dresses,5,1,1111
General Petite,Tops,Blouses,3,0,831
General,Bottoms,Skirts,5,1,996
General,Tops,Knits,5,1,873
Initmates,Intimate,Sleep,5,1,504
General,Bottoms,Pants,5,1,1056
General,Dresses,Dresses,4,1,1094
General,Bottoms,Pants,4,1,1056
General,Tops,Knits,5,1,873
General,Tops,Knits,3,1,873
General Petite,Bottoms,Pants,4,1,1059
General,Dresses,Dresses,5,1,1094
General,Dresses,Dresses,5,1,1094
General Petite,Bottoms,Skirts,5,1,996
General,Bottoms,Pants,5,1,1056
General Petite,Bottoms,Skirts,3,1,996
General Petite,Bottoms,Pants,5,1,1059
General Petite,Bottoms,Pants,4,1,1048
General,Bottoms,Pants,4,1,1056
General,Tops,Fine gauge,5,1,902
General,Tops,Fine gauge,4,1,895
General,Bottoms,Pants,5,1,1056
General,Dresses,Dresses,5,1,1089
General,Bottoms,Pants,5,1,1056
General Petite,Bottoms,Pants,4,1,1048
General,Bottoms,Pants,5,1,1056
General,Bottoms,Pants,4,1,1056
General Petite,Bottoms,Pants,5,1,1048
General Petite,Bottoms,Pants,5,1,1048
General,Tops,Knits,5,1,873
General,Bottoms,Skirts,4,1,998
General,Tops,Fine gauge,4,1,895
General,Bottoms,Pants,5,1,1056
General Petite,Bottoms,Pants,4,1,1059
General Petite,Bottoms,Skirts,5,1,996
General,Dresses,Dresses,4,1,1094
General,Tops,Knits,4,1,873
General,Tops,Blouses,5,1,822
Initmates,Intimate,Legwear,5,1,76
General Petite,Bottoms,Pants,5,1,1059
General,Tops,Fine gauge,4,1,898
General,Tops,Fine gauge,4,1,902
General,Bottoms,Pants,4,1,1056
General Petite,Bottoms,Pants,5,1,1048
General,Dresses,Dresses,5,1,1089
General,Tops,Fine gauge,3,0,902
General,Dresses,Dresses,5,1,1094
General,Dresses,Dresses,5,1,1094
General,Bottoms,Pants,5,1,1056
Initmates,Intimate,Sleep,5,1,504
General,Bottoms,Pants,4,1,1056
Initmates,Intimate,Sleep,5,1,504
General Petite,Tops,Knits,2,0,873
General Petite,Bottoms,Pants,4,1,1048
Initmates,Intimate,Sleep,5,1,504
General,Dresses,Dresses,4,1,1094
General Petite,Tops,Knits,5,1,873
General Petite,Tops,Blouses,1,0,836
General,Bottoms,Skirts,5,1,996
General Petite,Bottoms,Pants,5,1,1048
General,Dresses,Dresses,1,0,1094
General,Bottoms,Pants,4,1,1056
General,Dresses,Dresses,5,1,1094
General,Bottoms,Skirts,5,1,996
General,Bottoms,Pants,4,1,1056
Initmates,Intimate,Sleep,5,1,504
General Petite,Tops,Knits,5,1,873
General Petite,Tops,Knits,5,1,873
General,Tops,Fine gauge,4,1,895
General Petite,Tops,Knits,4,1,873
General,Dresses,Dresses,5,1,1089
General Petite,Tops,Knits,5,1,873
General Petite,Bottoms,Pants,4,1,1048
General,Bottoms,Pants,5,1,1056
General,Bottoms,Jeans,4,1,1022
General,Bottoms,Skirts,3,1,1008
General Petite,Dresses,Dresses,5,1,1095
Initmates,Intimate,Lounge,3,0,765
General,Tops,Knits,5,1,867
General,Tops,Knits,2,0,867
General,Tops,Knits,5,1,867
General,Bottoms,Skirts,5,1,1008
General,Tops,Knits,5,1,867
General,Tops,Knits,4,1,867
General Petite,Dresses,Dresses,5,1,1095
General Petite,Dresses,Dresses,5,1,1095
General,Tops,Knits,5,1,867
General Petite,Dresses,Dresses,4,1,1095
General Petite,Dresses,Dresses,4,1,1095
General,Jackets,Outerwear,4,1,19
General,Tops,Sweaters,4,1,932
General Petite,Dresses,Dresses,5,1,1095
General,Tops,Blouses,5,1,834
General,Bottoms,Jeans,5,1,1038
General,Tops,Blouses,3,1,834
General,Tops,Blouses,5,1,834
General,Bottoms,Jeans,5,1,1038
General,Bottoms,Jeans,5,1,1038
General,Tops,Blouses,5,1,834
General,Tops,Blouses,5,1,834
General,Tops,Blouses,4,1,834
General,Tops,Blouses,5,1,834
General,Tops,Knits,4,1,862
General,Tops,Blouses,5,1,834
General Petite,Dresses,Dresses,5,1,1079
General,Tops,Knits,5,1,862
General,Tops,Blouses,5,1,834
General,Tops,Knits,5,1,862
General,Tops,Blouses,5,1,834
General,Tops,Knits,3,1,862
General,Tops,Blouses,5,1,834
General,Tops,Knits,4,1,862
General,Tops,Knits,5,1,862
General,Tops,Blouses,5,1,834
General,Tops,Blouses,3,0,834
General,Bottoms,Jeans,5,1,1038
Initmates,Intimate,Intimates,4,1,84
General,Bottoms,Jeans,4,1,1038
General,Bottoms,Jeans,3,0,1038
General,Tops,Blouses,5,1,834
General,Tops,Blouses,5,1,834
General Petite,Dresses,Dresses,4,1,1079
General Petite,Tops,Fine gauge,5,1,895
General Petite,Bottoms,Skirts,4,1,994
General,Tops,Blouses,5,1,834
General,Bottoms,Jeans,5,1,1038
General,Tops,Blouses,5,1,834
General,Bottoms,Jeans,4,1,1038
General,Tops,Blouses,5,1,834
General,Tops,Blouses,3,1,834
General,Tops,Blouses,5,1,834
General,Bottoms,Pants,5,1,1064
General Petite,Bottoms,Skirts,5,1,1008
General,Tops,Knits,5,1,862
General,Bottoms,Jeans,5,1,1038
General,Tops,Blouses,5,1,834
General Petite,Bottoms,Skirts,4,1,1008
General Petite,Tops,Blouses,4,1,850
General Petite,Tops,Knits,5,1,872
General Petite,Tops,Fine gauge,5,1,895
General,Bottoms,Jeans,4,1,1030
General Petite,Tops,Blouses,2,0,850
General Petite,Tops,Fine gauge,5,1,895
General,Dresses,Dresses,2,0,1087
Initmates,Intimate,Swim,5,1,617
General,Bottoms,Jeans,5,1,1036
Initmates,Intimate,Swim,5,1,617
General Petite,Tops,Fine gauge,5,1,895
Initmates,Intimate,Swim,5,1,617
General,Bottoms,Jeans,5,1,1036
General Petite,Tops,Blouses,4,1,850
Initmates,Intimate,Swim,5,1,617
General,Dresses,Dresses,5,1,1089
Initmates,Intimate,Swim,3,0,391
Initmates,Intimate,Swim,3,1,391
Initmates,Intimate,Swim,5,1,391
General,Dresses,Dresses,5,1,1089
General,Bottoms,Skirts,4,1,1001
General,Dresses,Dresses,5,1,1089
General,Bottoms,Jeans,2,0,1028
Initmates,Intimate,Legwear,5,1,81
Initmates,Intimate,Lounge,5,1,650
Initmates,Intimate,Swim,2,0,391
Initmates,Intimate,Swim,5,1,391
Initmates,Intimate,Swim,5,1,391
Initmates,Intimate,Lounge,2,0,192
Initmates,Intimate,Lounge,5,1,650
General,Dresses,Dresses,5,1,1094
General,Dresses,Dresses,4,1,1094
General,Bottoms,Skirts,5,1,996
General,Dresses,Dresses,5,1,1094
General Petite,Dresses,Dresses,3,0,1079
General,Dresses,Dresses,5,1,1094
General,Dresses,Dresses,5,1,1094
General,Dresses,Dresses,5,1,1094
General,Bottoms,Skirts,5,1,996
General,Bottoms,Skirts,5,1,996
General,Dresses,Dresses,5,1,1094
General,Dresses,Dresses,5,1,1094
General,Dresses,Dresses,5,1,1094
General,Dresses,Dresses,5,1,1094
General,Dresses,Dresses,4,1,1094
General,Dresses,Dresses,4,1,1094
General,Bottoms,Skirts,3,0,996
General,Bottoms,Skirts,5,1,996
General,Bottoms,Jeans,5,1,1030
General,Dresses,Dresses,5,1,1094
General,Dresses,Dresses,5,1,1094
General,Bottoms,Jeans,5,1,1037
General,Dresses,Dresses,5,1,1094
Initmates,Intimate,Intimates,4,1,33
General Petite,Dresses,Dresses,5,1,1079
General,Dresses,Dresses,5,1,1094
General,Tops,Knits,3,1,868
General,Tops,Blouses,5,1,819
General,Dresses,Dresses,5,1,1094
General,Bottoms,Skirts,5,1,996
General,Tops,Sweaters,3,0,921
General,Dresses,Dresses,5,1,1094
General,Dresses,Dresses,4,1,1094
General,Bottoms,Skirts,5,1,996
General,Bottoms,Skirts,5,1,996
General,Tops,Blouses,3,0,835
Initmates,Intimate,Sleep,5,1,483
General,Dresses,Dresses,2,0,1076
Initmates,Intimate,Lounge,1,0,812
General,Dresses,Dresses,4,1,1099
General,Dresses,Dresses,4,1,1076
General,Tops,Blouses,3,1,815
General,Dresses,Dresses,4,1,1087
General,Dresses,Dresses,5,1,1076
General,Dresses,Dresses,3,0,1087
General,Dresses,Dresses,5,1,1099
General Petite,Dresses,Dresses,1,0,1106
General,Bottoms,Pants,2,0,1045
General,Tops,Blouses,4,1,835
General,Tops,Sweaters,5,1,954
General Petite,Tops,Knits,1,0,878
General,Bottoms,Shorts,4,1,350
General,Dresses,Dresses,5,1,1096
General,Dresses,Dresses,4,1,1096
General,Bottoms,Shorts,5,1,350
General,Dresses,Dresses,4,1,1096
General,Dresses,Dresses,5,1,1096
General,Dresses,Dresses,4,1,1096
Initmates,Intimate,Lounge,5,1,290
General,Bottoms,Skirts,4,1,1009
General,Bottoms,Skirts,4,1,1009
Initmates,Intimate,Lounge,4,1,290
General,Bottoms,Shorts,4,1,350
General,Dresses,Dresses,3,0,1096
Initmates,Intimate,Sleep,5,1,325
General,Bottoms,Shorts,2,0,350
General,Bottoms,Shorts,3,0,350
General,Bottoms,Skirts,5,1,1009
General Petite,Bottoms,Pants,5,1,1059
General,Bottoms,Shorts,3,0,607
General,Bottoms,Shorts,5,1,607
Initmates,Intimate,Lounge,5,1,290
General,Bottoms,Shorts,4,1,350
General,Bottoms,Shorts,3,0,607
Initmates,Intimate,Lounge,5,1,290
Initmates,Intimate,Lounge,5,1,290
Initmates,Intimate,Lounge,5,1,290
Initmates,Intimate,Lounge,5,1,290
Initmates,Intimate,Lounge,4,1,290
General,Tops,Blouses,5,1,825
General,Tops,Blouses,5,1,825
General,Bottoms,Shorts,1,0,350
General,Dresses,Dresses,2,0,1096
General,Dresses,Dresses,5,1,1096
General,Dresses,Dresses,3,0,1096
General,Bottoms,Skirts,5,1,1009
General,Bottoms,Skirts,1,0,1009
Initmates,Intimate,Lounge,5,1,290
General,Bottoms,Shorts,5,1,607
General Petite,Tops,Blouses,4,1,836
General Petite,Tops,Blouses,4,1,836
General,Dresses,Dresses,4,1,1089
General Petite,Bottoms,Skirts,1,0,1007
General,Tops,Knits,4,1,872
General Petite,Dresses,Dresses,4,1,1072
General,Dresses,Dresses,4,1,1094
General,Tops,Knits,4,1,862
General Petite,Dresses,Dresses,2,0,1072
General,Dresses,Dresses,5,1,1094
General,Tops,Knits,5,1,872
Initmates,Intimate,Intimates,4,1,361
General,Dresses,Dresses,2,0,1076
Initmates,Intimate,Sleep,5,1,231
General,Tops,Knits,3,1,862
General,Dresses,Dresses,5,1,1076
General,Dresses,Dresses,2,0,1089
General,Dresses,Dresses,4,1,1094
General,Dresses,Dresses,5,1,1094
General,Tops,Knits,4,1,862
General,Tops,Blouses,5,1,836
General Petite,Dresses,Dresses,2,0,1095
Initmates,Intimate,Sleep,5,1,231
Initmates,Intimate,Intimates,5,1,361
General Petite,Dresses,Dresses,5,1,1072
General,Dresses,Dresses,3,1,1089
General,Bottoms,Jeans,5,1,1022
General Petite,Dresses,Dresses,4,1,1106
General,Tops,Knits,3,1,860
General,Tops,Knits,4,1,860
Initmates,Intimate,Lounge,5,1,595
General,Tops,Knits,5,1,854
General,Dresses,Dresses,5,1,1081
General,Bottoms,Pants,4,1,1053
General,Tops,Knits,5,1,854
General,Dresses,Dresses,5,1,1094
General,Tops,Blouses,5,1,835
General,Jackets,Outerwear,4,1,1134
General,Tops,Knits,5,1,854
General,Bottoms,Pants,5,1,1053
General,Tops,Knits,2,0,860
General,Tops,Knits,5,1,854
General,Jackets,Outerwear,5,1,1134
General,Tops,Sweaters,5,1,940
General,Tops,Blouses,1,0,835
General,Tops,Knits,5,1,854
General,Tops,Knits,5,1,854
General,Bottoms,Jeans,2,0,1033
General,Tops,Knits,5,1,854
General Petite,Bottoms,Jeans,5,1,1025
General Petite,Dresses,Dresses,5,1,1106
General,Jackets,Outerwear,5,1,1134
General Petite,Dresses,Dresses,5,1,1106
General,Dresses,Dresses,5,1,1081
General,Dresses,Dresses,5,1,1081
General,Tops,Knits,4,1,854
General,Tops,Blouses,4,1,835
General,Tops,Knits,4,1,854
General,Dresses,Dresses,5,1,1081
General,Bottoms,Pants,4,1,1053
General,Dresses,Dresses,5,1,1081
General,Dresses,Dresses,4,1,1094
General,Tops,Blouses,2,0,835
Initmates,Intimate,Lounge,5,1,595
General,Bottoms,Pants,5,1,1053
General Petite,Dresses,Dresses,3,0,1090
General,Dresses,Dresses,3,0,1081
General,Tops,Knits,5,1,854
General,Tops,Blouses,5,1,835
General Petite,Dresses,Dresses,5,1,1106
General,Jackets,Outerwear,4,1,1134
General,Tops,Knits,5,1,854
Initmates,Intimate,Lounge,5,1,595
General,Bottoms,Jeans,5,1,1022
General,Tops,Knits,3,0,860
General,Bottoms,Pants,3,1,1053
General,Dresses,Dresses,5,1,1081
General,Tops,Knits,5,1,854
General,Dresses,Dresses,4,1,1081
General,Dresses,Dresses,5,1,1081
General,Tops,Blouses,5,1,835
General,Bottoms,Jeans,5,1,1022
General,Dresses,Dresses,3,1,1150
General,Jackets,Outerwear,4,0,1112
General Petite,Tops,Blouses,5,1,828
General Petite,Dresses,Dresses,3,1,1077
General,Dresses,Dresses,5,1,1150
General,Dresses,Dresses,3,1,1150
General,Tops,Blouses,1,0,830
General Petite,Dresses,Dresses,5,1,1077
General,Dresses,Dresses,4,1,1150
General,Dresses,Dresses,3,0,1150
General Petite,Dresses,Dresses,5,1,1077
General Petite,Tops,Blouses,3,0,819
General Petite,Dresses,Dresses,5,1,1077
General Petite,Jackets,Outerwear,5,1,1132
General Petite,Dresses,Dresses,4,1,1077
General,Tops,Blouses,2,0,830
General Petite,Dresses,Dresses,5,1,1092
General Petite,Dresses,Dresses,4,1,1092
General,Jackets,Outerwear,4,1,1112
General,Dresses,Dresses,4,1,1150
General,Dresses,Dresses,3,0,1150
General,Dresses,Dresses,4,1,1150
General,Dresses,Dresses,4,1,1150
General Petite,Dresses,Dresses,2,0,1077
General Petite,Dresses,Dresses,5,1,1092
General Petite,Dresses,Dresses,3,1,1077
General Petite,Dresses,Dresses,5,1,1077
