Customer_ID,Average_Session_Duration,Average_Pages_Viewed,Purchase_Frequency,Total_Spending,Average_Engagement_Score,Cluster,Engagement_Level,Highly_Engaged
CUST_04258,3.0,12.0,1,75.29,39.137,1,Low Engagement,0
CUST_04259,6.0,11.0,1,752.46,50.745,1,Low Engagement,0
CUST_04260,5.0,7.0,1,63.71,19.592,1,Low Engagement,0
CUST_04261,19.0,9.0,1,628.04,62.538,0,High Engagement,1
CUST_04262,15.0,7.0,1,6587.35,54.118500000000004,2,Medium Engagement,0
CUST_04263,9.0,8.0,1,938.08,43.395,1,Low Engagement,0
CUST_04264,5.0,9.0,1,2848.07,45.195499999999996,1,Low Engagement,0
CUST_04265,9.0,15.0,1,921.19,64.01100000000001,0,High Engagement,1
CUST_04266,16.0,8.0,1,186.09,47.7035,1,Low Engagement,0
CUST_04267,10.0,10.0,1,283.52,49.332,1,Low Engagement,0
CUST_04268,10.0,7.0,1,2537.22,43.938,1,Low Engagement,0
CUST_04269,15.0,5.0,1,114.07,32.854499999999994,1,Low Engagement,0
CUST_04270,10.0,11.0,1,79.85,47.3295,1,Low Engagement,0
CUST_04271,32.0,10.0,1,204.04,68.9495,0,High Engagement,1
CUST_04272,23.0,9.0,1,42.94,54.297,0,High Engagement,0
CUST_04273,5.0,13.0,1,153.9,46.5815,1,Low Engagement,0
CUST_04274,27.0,10.0,1,653.71,73.15650000000001,0,High Engagement,1
CUST_04275,11.0,6.0,1,137.4,29.486,1,Low Engagement,0
CUST_04276,18.0,14.0,1,120.04,68.1845,0,High Engagement,1
CUST_04277,30.0,9.0,1,707.41,69.92349999999999,0,High Engagement,1
CUST_04278,2.0,11.0,1,180.9,39.3515,1,Low Engagement,0
CUST_04279,22.0,4.0,1,377.85,45.3035,1,Low Engagement,0
CUST_04280,25.0,9.0,1,6743.4,73.991,2,Medium Engagement,0
CUST_04281,25.0,11.0,1,83.21,66.323,0,High Engagement,1
CUST_04282,20.0,10.0,1,249.45,63.56449999999999,0,High Engagement,1
CUST_04283,6.0,14.0,1,14.57,43.2525,0,High Engagement,0
CUST_04284,10.0,11.0,1,1302.22,60.31350000000001,0,High Engagement,0
CUST_04285,15.0,6.0,1,288.85,40.0805,1,Low Engagement,0
CUST_04286,4.0,4.0,1,654.0,21.382,1,Low Engagement,0
CUST_04287,13.0,9.0,1,986.9,56.08749999999999,0,High Engagement,0
CUST_04288,24.0,10.0,1,1478.97,75.0535,0,High Engagement,1
CUST_04289,11.0,12.0,1,4099.0,68.0075,0,High Engagement,1
CUST_04290,24.0,13.0,1,157.01,73.52899999999998,0,High Engagement,1
CUST_04291,12.0,4.0,1,149.48,27.686500000000002,1,Low Engagement,0
CUST_04292,15.0,12.0,1,88.06,59.36,0,High Engagement,0
CUST_04293,14.0,7.0,1,3336.76,51.603500000000004,1,Low Engagement,0
CUST_04294,5.0,12.0,1,949.88,53.3195,0,High Engagement,0
CUST_04295,8.0,16.0,1,18.5,47.996500000000005,0,High Engagement,0
CUST_04296,17.0,8.0,1,137.89,47.625,1,Low Engagement,0
CUST_04297,23.0,9.0,1,1818.9,70.229,0,High Engagement,1
CUST_04298,7.0,5.0,1,72.95,16.753999999999998,1,Low Engagement,0
CUST_04299,21.0,13.0,1,105.18,69.1665,0,High Engagement,1
CUST_04300,14.0,9.0,1,89.72,46.263,1,Low Engagement,0
CUST_04301,12.0,12.0,1,308.14,60.4085,0,High Engagement,0
CUST_04302,7.0,10.0,1,39.94,35.696,1,Low Engagement,0
CUST_04303,14.0,7.0,1,20.96,33.2235,1,Low Engagement,0
CUST_04304,17.0,8.0,1,68.45,44.765,1,Low Engagement,0
CUST_04305,24.0,5.0,1,89.9,41.427499999999995,1,Low Engagement,0
CUST_04306,5.0,4.0,1,161.34,15.717500000000001,1,Low Engagement,0
CUST_04307,15.0,10.0,1,38.62,50.0285,0,High Engagement,0
CUST_04308,17.0,8.0,1,550.74,54.525,0,High Engagement,0
CUST_04309,18.0,7.0,1,221.79,46.465500000000006,1,Low Engagement,0
CUST_04310,14.0,10.0,1,258.6,55.9295,0,High Engagement,0
CUST_04311,11.0,12.0,1,274.54,57.89949999999999,0,High Engagement,0
CUST_04312,1.0,5.0,1,498.6,19.559,1,Low Engagement,0
CUST_04313,25.0,9.0,1,238.05,62.55499999999999,0,High Engagement,1
CUST_04314,3.0,10.0,1,1083.16,44.719500000000004,1,Low Engagement,0
CUST_04315,11.0,7.0,1,470.5,39.303999999999995,1,Low Engagement,0
CUST_04316,16.0,8.0,1,762.08,54.6995,0,High Engagement,0
CUST_04317,20.0,9.0,1,837.15,64.794,0,High Engagement,1
CUST_04318,48.0,8.0,1,263.67,61.9285,0,High Engagement,1
CUST_04319,21.0,10.0,1,166.56,62.41699999999999,0,High Engagement,1
CUST_04320,33.0,8.0,1,127.5,57.236999999999995,0,High Engagement,0
CUST_04321,18.0,13.0,1,658.2,75.263,0,High Engagement,1
CUST_04322,9.0,10.0,1,92.65,42.001999999999995,1,Low Engagement,0
CUST_04323,20.0,11.0,1,66.83,61.626000000000005,0,High Engagement,1
CUST_04324,10.0,8.0,1,1174.44,46.248999999999995,1,Low Engagement,0
CUST_04325,11.0,15.0,1,207.6,60.54299999999999,0,High Engagement,0
CUST_04326,18.0,8.0,1,732.98,57.1325,0,High Engagement,0
CUST_04327,12.0,12.0,1,128.54,56.048500000000004,0,High Engagement,0
CUST_04328,27.0,5.0,1,65.29,41.8065,1,Low Engagement,0
CUST_04329,21.0,8.0,1,272.11,55.175999999999995,0,High Engagement,0
CUST_04330,11.0,6.0,1,83.32,27.335999999999995,1,Low Engagement,0
CUST_04331,15.0,7.0,1,1266.88,50.542500000000004,1,Low Engagement,0
CUST_04332,7.0,11.0,1,69.66,41.1655,1,Low Engagement,0
CUST_04333,8.0,6.0,1,2211.0,36.066500000000005,1,Low Engagement,0
CUST_04334,23.0,5.0,1,198.54,44.3015,1,Low Engagement,0
CUST_04335,13.0,6.0,1,102.81,31.753999999999998,1,Low Engagement,0
CUST_04336,7.0,12.0,1,750.96,55.2975,0,High Engagement,0
CUST_04337,17.0,11.0,1,6876.09,75.4015,2,Medium Engagement,0
CUST_04338,5.0,7.0,1,23.56,17.564,1,Low Engagement,0
CUST_04339,6.0,12.0,1,11804.41,59.709,2,Medium Engagement,0
CUST_04340,10.0,6.0,1,2833.09,40.476,1,Low Engagement,0
CUST_04341,15.0,11.0,1,64.44,55.282,0,High Engagement,0
CUST_04342,10.0,11.0,1,507.3,56.1615,0,High Engagement,0
CUST_04343,11.0,7.0,1,118.26,32.492,1,Low Engagement,0
CUST_04344,14.0,10.0,1,51.03,49.1095,0,High Engagement,0
CUST_04345,18.0,7.0,1,16.94,38.837500000000006,1,Low Engagement,0
CUST_04346,29.0,7.0,1,1689.2,63.381,0,High Engagement,1
CUST_04347,3.0,8.0,1,132.19,24.9165,1,Low Engagement,0
CUST_04348,11.0,6.0,1,1067.24,39.406,1,Low Engagement,0
CUST_04349,9.0,6.0,1,421.5,31.294,1,Low Engagement,0
CUST_04350,26.0,14.0,1,73.85,72.66600000000001,0,High Engagement,1
CUST_04351,18.0,8.0,1,7627.66,63.05650000000001,2,Medium Engagement,0
CUST_04352,28.0,8.0,1,304.91,60.1685,0,High Engagement,0
CUST_04353,26.0,9.0,1,80.28,58.0425,0,High Engagement,0
CUST_04354,9.0,12.0,1,319.45,54.9075,0,High Engagement,0
CUST_04355,34.0,9.0,1,3127.58,75.806,0,High Engagement,1
CUST_04356,14.0,11.0,1,265.39,59.983,0,High Engagement,0
CUST_04357,12.0,7.0,1,1251.34,45.509,1,Low Engagement,0
CUST_04358,3.0,13.0,1,1397.66,54.65899999999999,0,High Engagement,0
CUST_04359,17.0,13.0,1,3595.6,79.5875,0,High Engagement,1
CUST_04360,13.0,8.0,1,549.65,48.423,1,Low Engagement,0
CUST_04361,21.0,4.0,1,122.52,38.890499999999996,1,Low Engagement,0
CUST_04362,6.0,15.0,1,114.76,48.55649999999999,0,High Engagement,0
CUST_04363,10.0,11.0,1,83.88,47.541500000000006,1,Low Engagement,0
CUST_04364,9.0,10.0,1,176.39,44.982,1,Low Engagement,0
CUST_04365,32.0,12.0,1,1672.96,85.45899999999999,0,High Engagement,1
CUST_04366,12.0,9.0,1,76.04,42.2345,1,Low Engagement,0
CUST_04367,6.0,10.0,1,1298.62,49.051500000000004,1,Low Engagement,0
CUST_04368,2.0,10.0,1,231.22,36.641999999999996,1,Low Engagement,0
CUST_04369,18.0,7.0,1,15726.0,58.621500000000005,2,Medium Engagement,0
CUST_04370,19.0,7.0,1,1156.32,55.47449999999999,0,High Engagement,0
CUST_04371,7.0,14.0,1,750.36,58.62500000000001,0,High Engagement,0
CUST_04372,12.0,4.0,1,597.16,34.582499999999996,1,Low Engagement,0
CUST_04373,26.0,14.0,1,250.17,78.206,0,High Engagement,1
CUST_04374,14.0,9.0,1,653.63,55.82699999999999,0,High Engagement,0
CUST_04375,14.0,9.0,1,598.59,55.419,0,High Engagement,0
CUST_04376,9.0,11.0,1,8366.48,61.9595,2,Medium Engagement,0
CUST_04377,17.0,7.0,1,479.19,49.150000000000006,1,Low Engagement,0
CUST_04378,18.0,11.0,1,840.74,71.333,0,High Engagement,1
CUST_04379,8.0,8.0,1,4623.05,45.8035,2,Medium Engagement,0
CUST_04380,10.0,10.0,1,1179.21,55.97599999999999,0,High Engagement,0
CUST_04381,20.0,4.0,1,30.25,33.708,1,Low Engagement,0
CUST_04382,14.0,6.0,1,68.28,31.889499999999998,1,Low Engagement,0
CUST_04383,14.0,5.0,1,3124.43,45.2155,1,Low Engagement,0
CUST_04384,7.0,10.0,1,2486.46,52.547999999999995,1,Low Engagement,0
CUST_04385,11.0,9.0,1,112.2,41.897499999999994,1,Low Engagement,0
CUST_04386,10.0,9.0,1,3138.15,54.0655,1,Low Engagement,0
CUST_04387,23.0,4.0,1,137.84,41.027,1,Low Engagement,0
CUST_04388,8.0,8.0,1,549.52,39.0355,1,Low Engagement,0
CUST_04389,16.0,6.0,1,2456.54,50.3865,1,Low Engagement,0
CUST_04390,27.0,9.0,1,776.25,69.33,0,High Engagement,1
CUST_04391,15.0,10.0,1,355.64,59.152499999999996,0,High Engagement,0
CUST_04392,16.0,8.0,1,11748.89,60.6355,2,Medium Engagement,0
CUST_04393,15.0,13.0,1,202.4,65.244,0,High Engagement,1
CUST_04394,14.0,5.0,1,162.62,33.0135,1,Low Engagement,0
CUST_04395,17.0,7.0,1,663.22,50.717999999999996,1,Low Engagement,0
CUST_04396,7.0,3.0,1,30.28,12.405999999999999,1,Low Engagement,0
CUST_04397,14.0,9.0,1,2008.87,60.183,0,High Engagement,0
CUST_04398,9.0,5.0,1,270.24,26.476,1,Low Engagement,0
CUST_04399,11.0,7.0,1,851.76,42.07599999999999,1,Low Engagement,0
CUST_04400,26.0,5.0,1,383.82,49.59499999999999,1,Low Engagement,0
CUST_04401,10.0,16.0,1,929.6,66.47800000000001,0,High Engagement,1
CUST_04402,7.0,9.0,1,2274.76,47.6615,1,Low Engagement,0
CUST_04403,21.0,9.0,1,388.41,62.0405,0,High Engagement,1
CUST_04404,27.0,9.0,1,720.3,68.95,0,High Engagement,1
CUST_04405,14.0,12.0,1,39.4,55.403000000000006,0,High Engagement,0
CUST_04406,28.0,7.0,1,174.79,52.6375,0,High Engagement,0
CUST_04407,12.0,18.0,1,261.06,64.427,0,High Engagement,1
CUST_04408,19.0,9.0,1,410.23,60.49399999999999,0,High Engagement,0
CUST_04409,14.0,8.0,1,32.76,38.454499999999996,1,Low Engagement,0
CUST_04410,11.0,7.0,1,290.37,36.936,1,Low Engagement,0
CUST_04411,12.0,11.0,1,1761.04,65.0445,0,High Engagement,1
CUST_04412,17.0,15.0,1,2862.63,81.15299999999999,0,High Engagement,1
CUST_04413,24.0,12.0,1,485.83,77.143,0,High Engagement,1
CUST_04414,23.0,11.0,1,29.45,62.22899999999999,0,High Engagement,1
CUST_04415,8.0,5.0,1,762.23,29.668499999999998,1,Low Engagement,0
CUST_04416,15.0,12.0,1,682.81,69.206,0,High Engagement,1
CUST_04417,7.0,9.0,1,234.03,37.905499999999996,1,Low Engagement,0
CUST_04418,13.0,4.0,1,3072.5,42.073499999999996,1,Low Engagement,0
CUST_04419,26.0,11.0,1,1016.44,78.6425,0,High Engagement,1
CUST_04420,32.0,7.0,1,80.84,50.34749999999999,0,High Engagement,0
CUST_04421,15.0,14.0,1,328.89,69.01350000000001,0,High Engagement,1
CUST_04422,3.0,12.0,1,562.52,48.673,1,Low Engagement,0
CUST_04423,11.0,11.0,1,190.05,53.019499999999994,0,High Engagement,0
CUST_04424,11.0,8.0,1,336.12,42.33899999999999,1,Low Engagement,0
CUST_04425,7.0,5.0,1,100.06,17.862000000000002,1,Low Engagement,0
CUST_04426,21.0,6.0,1,37.64,39.01899999999999,1,Low Engagement,0
CUST_04427,15.0,11.0,1,134.21,58.233999999999995,0,High Engagement,0
CUST_04428,20.0,7.0,1,1954.15,58.2385,0,High Engagement,0
CUST_04429,24.0,5.0,1,567.12,50.30749999999999,1,Low Engagement,0
CUST_04430,7.0,6.0,1,1170.72,32.16,1,Low Engagement,0
CUST_04431,33.0,7.0,1,2705.92,65.622,0,High Engagement,1
CUST_04432,11.0,10.0,1,467.3,53.63,0,High Engagement,0
CUST_04433,17.0,10.0,1,488.86,63.676,0,High Engagement,1
CUST_04434,17.0,10.0,1,78.17,54.932,0,High Engagement,0
CUST_04435,10.0,7.0,1,573.03,38.41,1,Low Engagement,0
CUST_04436,6.0,10.0,1,523.38,45.091499999999996,1,Low Engagement,0
CUST_04437,22.0,14.0,1,1046.54,82.389,0,High Engagement,1
CUST_04438,4.0,5.0,1,1424.12,26.1845,1,Low Engagement,0
CUST_04439,9.0,6.0,1,4798.23,39.446000000000005,1,Low Engagement,0
CUST_04440,17.0,8.0,1,1260.2,58.11300000000001,0,High Engagement,0
CUST_04441,23.0,10.0,1,2868.72,75.9955,0,High Engagement,1
CUST_04442,16.0,9.0,1,108.1,50.088,0,High Engagement,0
CUST_04443,20.0,12.0,1,171.19,68.598,0,High Engagement,1
CUST_04444,6.0,9.0,1,793.34,42.36099999999999,1,Low Engagement,0
CUST_04445,7.0,7.0,1,106.78,24.394,1,Low Engagement,0
CUST_04446,9.0,11.0,1,4699.85,61.4035,2,Medium Engagement,0
CUST_04447,11.0,12.0,1,54.17,50.92349999999999,0,High Engagement,0
CUST_04448,18.0,7.0,1,439.21,49.9215,1,Low Engagement,0
CUST_04449,4.0,11.0,1,72.08,37.059999999999995,1,Low Engagement,0
CUST_04450,11.0,12.0,1,87.08,52.4755,0,High Engagement,0
CUST_04451,13.0,12.0,1,414.45,63.659499999999994,0,High Engagement,1
CUST_04452,15.0,7.0,1,590.2,47.2265,1,Low Engagement,0
CUST_04453,15.0,8.0,1,300.12,48.6015,1,Low Engagement,0
CUST_04454,10.0,14.0,1,179.75,57.245000000000005,0,High Engagement,0
CUST_04455,20.0,8.0,1,225.4,53.317499999999995,0,High Engagement,0
CUST_04456,10.0,9.0,1,876.02,50.073499999999996,1,Low Engagement,0
CUST_04457,9.0,6.0,1,1091.11,35.686,1,Low Engagement,0
CUST_04458,15.0,6.0,1,60.74,33.1225,1,Low Engagement,0
CUST_04459,9.0,12.0,1,2073.74,62.811499999999995,0,High Engagement,1
CUST_04460,33.0,9.0,1,440.9,68.32949999999998,0,High Engagement,1
CUST_04461,15.0,11.0,1,44.31,54.245999999999995,0,High Engagement,0
CUST_04462,10.0,12.0,1,589.28,59.8295,0,High Engagement,0
CUST_04463,19.0,7.0,1,435.56,51.03450000000001,1,Low Engagement,0
CUST_04464,11.0,6.0,1,346.8,34.122,1,Low Engagement,0
CUST_04465,17.0,6.0,1,39.24,34.912,1,Low Engagement,0
CUST_04466,25.0,12.0,1,1105.45,81.45499999999998,0,High Engagement,1
CUST_04467,12.0,6.0,1,968.55,40.842999999999996,1,Low Engagement,0
CUST_04468,15.0,2.0,1,1817.03,43.141,1,Low Engagement,0
CUST_04469,4.0,8.0,1,5472.24,39.9795,2,Medium Engagement,0
CUST_04470,16.0,15.0,1,308.22,71.0315,0,High Engagement,1
CUST_04471,18.0,6.0,1,11.66,35.039500000000004,1,Low Engagement,0
CUST_04472,21.0,7.0,1,484.28,53.404999999999994,0,High Engagement,0
CUST_04473,28.0,9.0,1,376.28,66.229,0,High Engagement,1
CUST_04474,6.0,8.0,1,444.87,34.5245,1,Low Engagement,0
CUST_04475,10.0,8.0,1,123.08,35.549,1,Low Engagement,0
CUST_04476,28.0,9.0,1,592.92,68.401,0,High Engagement,1
CUST_04477,3.0,6.0,1,72.84,14.0795,1,Low Engagement,0
CUST_04478,3.0,8.0,1,286.61,28.780499999999996,1,Low Engagement,0
CUST_04479,7.0,9.0,1,26.88,30.353499999999993,1,Low Engagement,0
CUST_04480,7.0,9.0,1,2964.36,48.229499999999994,1,Low Engagement,0
CUST_04481,25.0,10.0,1,1328.34,75.2855,0,High Engagement,1
CUST_04482,35.0,8.0,1,407.62,63.409000000000006,0,High Engagement,1
CUST_04483,2.0,15.0,1,7166.35,59.287,2,Medium Engagement,0
CUST_04484,5.0,8.0,1,48.32,23.475,1,Low Engagement,0
CUST_04485,15.0,7.0,1,314.74,44.1785,1,Low Engagement,0
CUST_04486,13.0,8.0,1,118.9,40.875,1,Low Engagement,0
CUST_04487,15.0,6.0,1,1087.03,46.292500000000004,1,Low Engagement,0
CUST_04488,13.0,12.0,1,267.54,61.41549999999999,0,High Engagement,1
CUST_04489,5.0,8.0,1,240.61,30.123,1,Low Engagement,0
CUST_04490,6.0,15.0,1,278.19,52.912499999999994,0,High Engagement,0
CUST_04491,9.0,9.0,1,150.26,39.49949999999999,1,Low Engagement,0
CUST_04492,17.0,13.0,1,2856.11,79.11149999999999,0,High Engagement,1
CUST_04493,15.0,9.0,1,63.47,46.605999999999995,1,Low Engagement,0
CUST_04494,17.0,15.0,1,293.77,72.133,0,High Engagement,1
CUST_04495,13.0,6.0,1,42.27,28.957999999999995,1,Low Engagement,0
CUST_04496,29.0,9.0,1,853.04,70.4205,0,High Engagement,1
CUST_04497,55.0,13.0,1,33.87,72.894,0,High Engagement,1
CUST_04498,16.0,9.0,1,3375.04,64.46799999999999,0,High Engagement,1
CUST_04499,20.0,15.0,1,1072.64,81.5615,0,High Engagement,1
CUST_04500,22.0,6.0,1,152.22,44.763999999999996,1,Low Engagement,0
CUST_04501,14.0,9.0,1,1208.85,58.458999999999996,0,High Engagement,0
CUST_04502,24.0,8.0,1,43.65,50.082499999999996,0,High Engagement,0
CUST_04503,17.0,8.0,1,632.84,55.18500000000001,0,High Engagement,0
CUST_04504,9.0,13.0,1,90.77,50.897499999999994,0,High Engagement,0
CUST_04505,10.0,7.0,1,365.6,36.226,1,Low Engagement,0
CUST_04506,14.0,7.0,1,3361.3,51.631499999999996,1,Low Engagement,0
CUST_04507,7.0,8.0,1,240.75,33.085,1,Low Engagement,0
CUST_04508,17.0,11.0,1,67.02,58.3095,0,High Engagement,0
CUST_04509,21.0,9.0,1,1870.24,68.67649999999999,0,High Engagement,1
CUST_04510,32.0,8.0,1,113.28,56.378499999999995,0,High Engagement,0
CUST_04511,21.0,13.0,1,2824.42,83.2585,0,High Engagement,1
CUST_04512,19.0,8.0,1,55.02,46.497499999999995,1,Low Engagement,0
CUST_04513,18.0,6.0,1,59.29,37.1835,1,Low Engagement,0
CUST_04514,11.0,8.0,1,16.07,32.498999999999995,1,Low Engagement,0
CUST_04515,11.0,10.0,1,815.44,56.30599999999999,0,High Engagement,0
CUST_04516,18.0,11.0,1,174.37,63.637,0,High Engagement,1
CUST_04517,7.0,3.0,1,483.19,23.491999999999997,1,Low Engagement,0
CUST_04518,11.0,13.0,1,1151.75,66.6695,0,High Engagement,1
CUST_04519,24.0,5.0,1,774.4,51.8355,1,Low Engagement,0
CUST_04520,8.0,8.0,1,33.93,27.531499999999998,1,Low Engagement,0
CUST_04521,9.0,13.0,1,5389.48,66.60549999999999,2,Medium Engagement,0
CUST_04522,10.0,9.0,1,10.86,35.5695,1,Low Engagement,0
CUST_04523,30.0,9.0,1,749.48,70.19149999999999,0,High Engagement,1
CUST_04524,7.0,5.0,1,544.59,26.258,1,Low Engagement,0
CUST_04525,10.0,4.0,1,398.94,28.9555,1,Low Engagement,0
CUST_04526,7.0,10.0,1,2897.88,52.884,1,Low Engagement,0
CUST_04527,8.0,15.0,1,350.28,57.527499999999996,0,High Engagement,0
CUST_04528,25.0,13.0,1,194.17,75.181,0,High Engagement,1
CUST_04529,9.0,9.0,1,22.97,33.93149999999999,1,Low Engagement,0
CUST_04530,14.0,9.0,1,385.53,53.330999999999996,0,High Engagement,0
CUST_04531,15.0,8.0,1,402.01,50.0895,1,Low Engagement,0
CUST_04532,10.0,10.0,1,180.96,47.024,1,Low Engagement,0
CUST_04533,17.0,10.0,1,63.97,54.23199999999999,0,High Engagement,0
CUST_04534,10.0,10.0,1,99.34,44.16,1,Low Engagement,0
CUST_04535,8.0,13.0,1,400.67,56.174,0,High Engagement,0
CUST_04536,12.0,8.0,1,1302.23,50.388,1,Low Engagement,0
CUST_04537,27.0,7.0,1,79.36,48.7265,0,High Engagement,0
CUST_04538,9.0,10.0,1,369.6,48.722,1,Low Engagement,0
CUST_04539,12.0,9.0,1,86.0,42.7125,1,Low Engagement,0
CUST_04540,10.0,16.0,1,427.28,62.818000000000005,0,High Engagement,1
CUST_04541,13.0,10.0,1,6211.2,65.23,2,Medium Engagement,0
CUST_04542,12.0,10.0,1,580.61,56.567,0,High Engagement,0
CUST_04543,8.0,12.0,1,131.55,48.544,0,High Engagement,0
CUST_04544,18.0,13.0,1,146.8,67.791,0,High Engagement,1
CUST_04545,10.0,11.0,1,300.78,53.57350000000001,0,High Engagement,0
CUST_04546,12.0,10.0,1,636.3,57.00299999999999,0,High Engagement,0
CUST_04547,8.0,7.0,1,980.28,36.9765,1,Low Engagement,0
CUST_04548,21.0,9.0,1,2274.11,69.14049999999999,0,High Engagement,1
CUST_04549,15.0,7.0,1,951.34,49.38249999999999,1,Low Engagement,0
CUST_04550,7.0,11.0,1,615.48,51.4055,1,Low Engagement,0
CUST_04551,2.0,8.0,1,114.83,23.567,1,Low Engagement,0
CUST_04552,7.0,6.0,1,100.63,20.446,1,Low Engagement,0
CUST_04553,12.0,15.0,1,56.64,56.98399999999999,0,High Engagement,0
CUST_04554,7.0,10.0,1,145.32,40.227999999999994,1,Low Engagement,0
CUST_04555,12.0,10.0,1,776.96,57.99099999999999,0,High Engagement,0
CUST_04556,5.0,10.0,1,155.53,37.674,1,Low Engagement,0
CUST_04557,16.0,10.0,1,72.42,53.30049999999999,0,High Engagement,0
CUST_04558,14.0,7.0,1,492.87,44.847500000000004,1,Low Engagement,0
CUST_04559,8.0,8.0,1,156.1,32.7835,1,Low Engagement,0
CUST_04560,17.0,11.0,1,196.54,62.969500000000004,0,High Engagement,1
CUST_04561,27.0,10.0,1,64.1,62.380500000000005,0,High Engagement,1
CUST_04562,7.0,7.0,1,980.69,35.15,1,Low Engagement,0
CUST_04563,10.0,12.0,1,859.83,61.57749999999999,0,High Engagement,1
CUST_04564,17.0,8.0,1,547.76,54.49699999999999,0,High Engagement,0
CUST_04565,8.0,7.0,1,147.98,27.776500000000006,1,Low Engagement,0
CUST_04566,22.0,7.0,1,143.29,48.114,1,Low Engagement,0
CUST_04567,22.0,6.0,1,66.16,41.288,1,Low Engagement,0
CUST_04568,5.0,12.0,1,68.62,41.12349999999999,1,Low Engagement,0
CUST_04569,10.0,9.0,1,151.72,41.5075,1,Low Engagement,0
CUST_04570,35.0,7.0,1,3883.52,66.714,0,High Engagement,1
CUST_04571,9.0,6.0,1,71.41,23.006,1,Low Engagement,0
CUST_04572,11.0,11.0,1,45.06,47.4435,1,Low Engagement,0
CUST_04573,7.0,5.0,1,457.18,25.306,1,Low Engagement,0
CUST_04574,14.0,12.0,1,3596.75,73.043,0,High Engagement,1
CUST_04575,9.0,10.0,1,153.17,44.31,1,Low Engagement,0
CUST_04576,14.0,8.0,1,5051.42,56.926500000000004,2,Medium Engagement,0
CUST_04577,9.0,10.0,1,881.41,52.84599999999999,1,Low Engagement,0
CUST_04578,2.0,9.0,1,480.38,35.677499999999995,1,Low Engagement,0
CUST_04579,3.0,11.0,1,1050.32,48.561,1,Low Engagement,0
CUST_04580,22.0,6.0,1,1443.1,55.328,0,High Engagement,0
CUST_04581,27.0,7.0,1,773.59,59.6105,0,High Engagement,0
CUST_04582,8.0,10.0,1,141.88,41.9785,1,Low Engagement,0
CUST_04583,25.0,9.0,1,45.45,55.858999999999995,0,High Engagement,0
CUST_04584,7.0,14.0,1,99.93,48.713,0,High Engagement,0
CUST_04585,3.0,6.0,1,203.1,18.6095,1,Low Engagement,0
CUST_04586,10.0,7.0,1,82.23,29.134,1,Low Engagement,0
CUST_04587,19.0,7.0,1,259.25,48.4345,1,Low Engagement,0
CUST_04588,22.0,8.0,1,304.72,56.633,0,High Engagement,0
CUST_04589,7.0,8.0,1,230.8,32.833,1,Low Engagement,0
CUST_04590,14.0,5.0,1,697.41,40.2235,1,Low Engagement,0
CUST_04591,25.0,8.0,1,11577.04,69.23049999999999,2,Medium Engagement,0
CUST_04592,13.0,5.0,1,100.96,29.115999999999996,1,Low Engagement,0
CUST_04593,8.0,9.0,1,392.05,42.408,1,Low Engagement,0
CUST_04594,2.0,11.0,1,115.26,37.2235,1,Low Engagement,0
CUST_04595,27.0,12.0,1,182.08,73.69,0,High Engagement,1
CUST_04596,23.0,12.0,1,41.17,65.773,0,High Engagement,1
CUST_04597,8.0,8.0,1,409.98,37.6275,1,Low Engagement,0
CUST_04598,38.0,6.0,1,2425.52,62.4065,0,High Engagement,1
CUST_04599,12.0,10.0,1,135.77,49.367,1,Low Engagement,0
CUST_04600,19.0,5.0,1,32.46,34.3705,1,Low Engagement,0
CUST_04601,12.0,5.0,1,3230.4,41.876999999999995,1,Low Engagement,0
CUST_04602,3.0,5.0,1,1206.16,24.465500000000002,1,Low Engagement,0
CUST_04603,30.0,9.0,1,506.15,68.3075,0,High Engagement,1
CUST_04604,25.0,10.0,1,108.97,63.4295,0,High Engagement,1
CUST_04605,13.0,4.0,1,27.72,24.1695,1,Low Engagement,0
CUST_04606,1.0,10.0,1,133.66,33.605000000000004,1,Low Engagement,0
CUST_04607,18.0,6.0,1,360.6,45.3155,1,Low Engagement,0
CUST_04608,2.0,12.0,1,107.79,39.8195,1,Low Engagement,0
CUST_04609,7.0,13.0,1,120.01,48.363499999999995,0,High Engagement,0
CUST_04610,12.0,8.0,1,232.86,42.275999999999996,1,Low Engagement,0
CUST_04611,31.0,8.0,1,2512.78,69.664,0,High Engagement,1
CUST_04612,20.0,7.0,1,195.64,47.9705,1,Low Engagement,0
CUST_04613,7.0,8.0,1,748.28,38.673,1,Low Engagement,0
CUST_04614,24.0,6.0,1,3168.92,58.905499999999996,0,High Engagement,0
CUST_04615,3.0,6.0,1,1247.67,27.163500000000003,1,Low Engagement,0
CUST_04616,10.0,8.0,1,912.39,45.221000000000004,1,Low Engagement,0
CUST_04617,11.0,4.0,1,1212.78,35.7855,1,Low Engagement,0
CUST_04618,15.0,16.0,1,2022.53,77.9345,0,High Engagement,1
CUST_04619,3.0,9.0,1,593.61,37.33299999999999,1,Low Engagement,0
CUST_04620,8.0,14.0,1,317.54,56.279500000000006,0,High Engagement,0
CUST_04621,21.0,12.0,1,15.68,63.0125,0,High Engagement,1
CUST_04622,35.0,7.0,1,123.5,52.82599999999999,0,High Engagement,0
CUST_04623,10.0,7.0,1,4601.44,44.989999999999995,1,Low Engagement,0
CUST_04624,7.0,9.0,1,1078.25,45.253499999999995,1,Low Engagement,0
CUST_04625,8.0,8.0,1,314.68,36.2995,1,Low Engagement,0
